# Data format: "%int(ChipTimeUS),%float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ),%float(RawAccelX),%float(RawAccelY),%float(RawAccelZ)"
855585008,-0.01678,0.99500,0.00392,-0.07227,1.00391,0.00098
855589857,-0.01757,1.00280,0.00006,-0.07324,1.01172,-0.00293
855594695,-0.02843,1.00310,0.01119,-0.08398,1.01172,0.00781
855599534,-0.01764,0.99990,0.00299,-0.07324,1.00879,0.00000
855604371,-0.02555,1.00008,0.00814,-0.08105,1.00879,0.00488
855609004,-0.01744,1.00674,0.00302,-0.07324,1.01563,0.00000
855613832,-0.02053,1.00289,0.00408,-0.07617,1.01172,0.00098
855618679,-0.01975,0.99415,0.01087,-0.07520,1.00293,0.00781
855623520,-0.02359,0.99999,0.00318,-0.07910,1.00879,0.00000
855628360,-0.02349,1.00297,0.00711,-0.07910,1.01172,0.00391
855633198,-0.02450,1.00204,0.01008,-0.08008,1.01074,0.00684
855638039,-0.02347,1.00393,0.00515,-0.07910,1.01270,0.00195
855642880,-0.02051,1.00385,0.00212,-0.07617,1.01270,-0.00098
855647720,-0.02046,1.00579,0.00115,-0.07617,1.01465,-0.00195
855652362,-0.02569,0.99611,0.00323,-0.08105,1.00488,0.00000
855657200,-0.02161,0.99996,0.00312,-0.07715,1.00879,0.00000
855662018,-0.02263,0.99809,0.00902,-0.07813,1.00684,0.00586
855666854,-0.02169,0.99704,0.00409,-0.07715,1.00586,0.00098
855671694,-0.01852,1.00382,0.00304,-0.07422,1.01270,0.00000
855676533,-0.02240,1.00591,0.00905,-0.07813,1.01465,0.00586
855681367,-0.02569,0.99611,0.00323,-0.08105,1.00488,0.00000
855686209,-0.02251,1.00201,0.01001,-0.07813,1.01074,0.00684
855690849,-0.01962,0.99901,0.00893,-0.07520,1.00781,0.00586
855695687,-0.02268,0.99704,0.00314,-0.07813,1.00586,0.00000
855700514,-0.01751,1.00293,0.01182,-0.07324,1.01172,0.00879
855705353,-0.02453,1.00105,0.00909,-0.08008,1.00977,0.00586
855710192,-0.02464,0.99715,0.01006,-0.08008,1.00586,0.00684
855715032,-0.02253,1.00195,0.00512,-0.07813,1.01074,0.00195
855719867,-0.02263,0.99809,0.00902,-0.07813,1.00684,0.00586
855724703,-0.02265,0.99803,0.00412,-0.07813,1.00684,0.00098
855729344,-0.02644,1.00399,0.00623,-0.08203,1.01270,0.00293
855734190,-0.01954,1.00195,0.00894,-0.07520,1.01074,0.00586
855739024,-0.02166,0.99802,0.00409,-0.07715,1.00684,0.00098
855743867,-0.01743,1.00677,0.00595,-0.07324,1.01563,0.00293
855748705,-0.02654,1.00011,0.00915,-0.08203,1.00879,0.00586
855753546,-0.02355,1.00099,0.00514,-0.07910,1.00977,0.00195
855758384,-0.02257,1.00097,0.00413,-0.07813,1.00977,0.00098
855763226,-0.02148,1.00391,0.00607,-0.07715,1.01270,0.00293
855768062,-0.02365,0.99711,0.00807,-0.07910,1.00586,0.00488
855772694,-0.02070,0.99700,0.00210,-0.07617,1.00586,-0.00098
855777527,-0.02149,1.00388,0.00411,-0.07715,1.01270,0.00098
855782364,-0.02549,1.00296,0.00325,-0.08105,1.01172,0.00000
855787198,-0.02544,1.00399,0.00816,-0.08105,1.01270,0.00488
855792026,-0.02233,1.00882,0.00710,-0.07813,1.01758,0.00391
855796860,-0.02059,1.00092,0.00309,-0.07617,1.00977,0.00000
855801695,-0.02230,1.01073,0.00221,-0.07813,1.01953,-0.00098
855806537,-0.02357,1.00004,0.00710,-0.07910,1.00879,0.00391
855811174,-0.02237,1.00690,0.01003,-0.07813,1.01563,0.00684
855816021,-0.01459,1.00182,0.00486,-0.07031,1.01074,0.00195
855820856,-0.01549,1.00572,0.00197,-0.07129,1.01465,-0.00098
855825694,-0.01961,0.99996,0.00599,-0.07520,1.00879,0.00293
855830542,-0.01752,1.00382,0.00399,-0.07324,1.01270,0.00098
855835389,-0.02130,1.01073,0.00413,-0.07715,1.01953,0.00098
855840222,-0.01880,0.99404,0.00300,-0.07422,1.00293,0.00000
855845054,-0.01959,1.00091,0.00306,-0.07520,1.00977,0.00000
855849889,-0.02350,1.00295,0.00515,-0.07910,1.01172,0.00195
855854519,-0.02743,1.00401,0.00724,-0.08301,1.01270,0.00391
855859356,-0.02255,1.00191,0.00120,-0.07813,1.01074,-0.00195
855864201,-0.02645,1.00398,0.00525,-0.08203,1.01270,0.00195
855869046,-0.01957,1.00188,0.00306,-0.07520,1.01074,0.00000
855873883,-0.01854,1.00287,0.00499,-0.07422,1.01172,0.00195
855878730,-0.02353,1.00197,0.00515,-0.07910,1.01074,0.00195
855883569,-0.02648,1.00300,0.00525,-0.08203,1.01172,0.00195
855888414,-0.02473,0.99511,0.00222,-0.08008,1.00391,-0.00098
855893042,-0.02260,0.99905,0.00805,-0.07813,1.00781,0.00488
855897876,-0.02436,1.00785,0.00422,-0.08008,1.01660,0.00098
855902712,-0.02370,0.99608,0.00317,-0.07910,1.00488,0.00000
855907549,-0.01489,0.99201,0.00189,-0.07031,1.00098,-0.00098
855912395,-0.02170,0.99608,0.00604,-0.07715,1.00488,0.00293
855917240,-0.02158,1.00094,0.00312,-0.07715,1.00977,0.00000
855922071,-0.02259,1.00000,0.00511,-0.07813,1.00879,0.00195
855926915,-0.02272,0.99605,0.00216,-0.07813,1.00488,-0.00098
855931548,-0.02356,1.00097,0.00319,-0.07910,1.00977,0.00000
855936374,-0.01849,1.00480,0.00304,-0.07422,1.01367,0.00000
855941210,-0.02134,1.00880,0.00609,-0.07715,1.01758,0.00293
855946055,-0.01756,1.00282,0.00202,-0.07324,1.01172,-0.00098
855950898,-0.01745,1.00673,0.00204,-0.07324,1.01563,-0.00098
855955743,-0.02367,0.99708,0.00513,-0.07910,1.00586,0.00195
855960583,-0.01983,0.99305,0.00009,-0.07520,1.00195,-0.00293
855965413,-0.01581,0.99402,0.00487,-0.07129,1.00293,0.00195
855970258,-0.02442,1.00587,0.00225,-0.08008,1.01465,-0.00098
855974891,-0.02249,1.00388,0.00218,-0.07813,1.01270,-0.00098
855979737,-0.01674,0.99600,0.00589,-0.07227,1.00488,0.00293
855984580,-0.01737,1.00873,0.00596,-0.07324,1.01758,0.00293
855989414,-0.02270,0.99609,0.00510,-0.07813,1.00488,0.00195
855994257,-0.02732,1.00793,0.00725,-0.08301,1.01660,0.00391
855999102,-0.02140,1.00683,0.00510,-0.07715,1.01563,0.00195
856003990,-0.02445,1.00490,0.00323,-0.08008,1.01367,0.00000
856008821,-0.02863,0.99716,0.00529,-0.08398,1.00586,0.00195
856013461,-0.02445,1.00489,0.00225,-0.08008,1.01367,-0.00098
856018297,-0.01870,0.99701,0.00595,-0.07422,1.00586,0.00293
856023128,-0.02158,1.00001,0.00802,-0.07715,1.00879,0.00488
856027965,-0.02549,1.00296,0.00325,-0.08105,1.01172,0.00000
856032800,-0.02444,1.00491,0.00421,-0.08008,1.01367,0.00098
856037644,-0.02453,1.00197,0.00322,-0.08008,1.01074,0.00000
856042468,-0.02365,0.99804,0.00318,-0.07910,1.00684,0.00000
856047301,-0.02536,1.00693,0.00817,-0.08105,1.01563,0.00488
856051939,-0.01852,1.00382,0.00304,-0.07422,1.01270,0.00000
856056779,-0.02178,0.99317,0.00799,-0.07715,1.00195,0.00488
856061606,-0.02643,1.00494,0.00427,-0.08203,1.01367,0.00098
856066452,-0.02351,1.00293,0.00319,-0.07910,1.01172,0.00000
856071295,-0.02530,1.00889,0.00915,-0.08105,1.01758,0.00586
856076137,-0.02541,1.00590,0.00326,-0.08105,1.01465,0.00000
856080975,-0.02060,0.99997,0.00505,-0.07617,1.00879,0.00195
856085818,-0.02363,0.99808,0.00709,-0.07910,1.00684,0.00391
856090665,-0.02085,0.99210,0.00110,-0.07617,1.00098,-0.00195
856095301,-0.01732,1.01067,0.00401,-0.07324,1.01953,0.00098
856100135,-0.01854,1.00286,0.00401,-0.07422,1.01172,0.00098
856104977,-0.02545,1.00397,0.00620,-0.08105,1.01270,0.00293
856109823,-0.02247,1.00393,0.00708,-0.07813,1.01270,0.00391
856114659,-0.01752,1.00381,0.00301,-0.07324,1.01270,0.00000
856119502,-0.02541,1.00588,0.00229,-0.08105,1.01465,-0.00098
856124341,-0.02455,1.00100,0.00420,-0.08008,1.00977,0.00098
856129171,-0.02266,0.99709,0.00706,-0.07813,1.00586,0.00391
856133799,-0.01971,0.99697,0.00109,-0.07520,1.00586,-0.00195
856138640,-0.02249,1.00388,0.00218,-0.07813,1.01270,-0.00098
856143469,-0.02738,1.00688,0.00137,-0.08301,1.01563,-0.00195
856148314,-0.02428,1.01076,0.00227,-0.08008,1.01953,-0.00098
856153150,-0.02363,0.99807,0.00611,-0.07910,1.00684,0.00293
856157993,-0.02053,1.00198,0.00995,-0.07617,1.01074,0.00684
856162838,-0.02262,0.99901,0.00413,-0.07813,1.00781,0.00098
856167673,-0.02367,0.99708,0.00513,-0.07910,1.00586,0.00195
856172298,-0.01956,1.00191,0.00502,-0.07520,1.01074,0.00195
856177139,-0.02260,0.99997,0.00217,-0.07813,1.00879,-0.00098
856181981,-0.01946,1.00486,0.00699,-0.07520,1.01367,0.00391
856186820,-0.01949,1.00480,0.00111,-0.07520,1.01367,-0.00195
856191657,-0.01937,1.00873,0.00309,-0.07520,1.01758,0.00000
856196485,-0.02170,0.99701,0.00115,-0.07715,1.00586,-0.00195
856201323,-0.02447,1.00392,0.00323,-0.08008,1.01270,0.00000
856206163,-0.02061,0.99994,0.00309,-0.07617,1.00879,0.00000
856211000,-0.02256,1.00099,0.00609,-0.07813,1.00977,0.00293
856215636,-0.02144,1.00490,0.00803,-0.07715,1.01367,0.00488
856220476,-0.02458,1.00002,0.00419,-0.08008,1.00879,0.00098
856225325,-0.02546,1.00396,0.00522,-0.08105,1.01270,0.00195
856230160,-0.02454,1.00194,0.00126,-0.08008,1.01074,-0.00195
856235007,-0.02049,1.00389,0.00604,-0.07617,1.01270,0.00293
856239849,-0.02352,1.00198,0.00613,-0.07910,1.01074,0.00293
856244676,-0.02355,1.00101,0.00710,-0.07910,1.00977,0.00391
856249524,-0.02558,0.99910,0.00814,-0.08105,1.00781,0.00488
856254163,-0.01945,1.00580,0.00308,-0.07520,1.01465,0.00000
856259000,-0.02550,1.00204,0.00815,-0.08105,1.01074,0.00488
856263832,-0.02354,1.00195,0.00319,-0.07910,1.01074,0.00000
856268670,-0.02173,0.99511,0.00702,-0.07715,1.00391,0.00391
856273517,-0.02031,1.01070,0.00312,-0.07617,1.01953,0.00000
856278357,-0.02135,1.00786,0.01000,-0.07715,1.01660,0.00684
856283191,-0.02430,1.00980,0.00423,-0.08008,1.01855,0.00098
856288029,-0.02052,1.00291,0.00604,-0.07617,1.01172,0.00293
856292868,-0.02181,0.99310,0.00212,-0.07715,1.00195,-0.00098
856297503,-0.02766,0.99619,0.00721,-0.08301,1.00488,0.00391
856302345,-0.02369,0.99610,0.00513,-0.07910,1.00488,0.00195
856307187,-0.02466,0.99710,0.00516,-0.08008,1.00586,0.00195
856312032,-0.02055,1.00192,0.00505,-0.07617,1.01074,0.00195
856316866,-0.02471,0.99515,0.00614,-0.08008,1.00391,0.00293
856321706,-0.02033,1.00975,0.00508,-0.07617,1.01855,0.00195
856326553,-0.01967,0.99799,0.00501,-0.07520,1.00684,0.00195
856331394,-0.02371,0.99516,0.00806,-0.07910,1.00391,0.00488
856336020,-0.02466,0.99709,0.00418,-0.08008,1.00586,0.00098
856340854,-0.02561,0.99905,0.00324,-0.08105,1.00781,0.00000
856345695,-0.01940,1.00775,0.00308,-0.07520,1.01660,0.00000
856350533,-0.02258,1.00003,0.00805,-0.07813,1.00879,0.00488
856355370,-0.02245,1.00396,0.01002,-0.07813,1.01270,0.00684
856360220,-0.02438,1.00688,0.00520,-0.08008,1.01563,0.00195
856365063,-0.01877,0.99501,0.00203,-0.07422,1.00391,-0.00098
856369909,-0.02237,1.00781,0.00416,-0.07813,1.01660,0.00098
856374543,-0.02464,0.99804,0.00223,-0.08008,1.00684,-0.00098
856379385,-0.02171,0.99606,0.00409,-0.07715,1.00488,0.00098
856384225,-0.02654,1.00103,0.00426,-0.08203,1.00977,0.00098
856389068,-0.02052,1.00291,0.00604,-0.07617,1.01172,0.00293
856393909,-0.02157,1.00096,0.00508,-0.07715,1.00977,0.00195
856398751,-0.02036,1.00876,0.00410,-0.07617,1.01758,0.00098
856403588,-0.02258,1.00094,0.00217,-0.07813,1.00977,-0.00098
856408433,-0.02045,1.00489,0.00800,-0.07617,1.01367,0.00488
856413275,-0.01923,1.01362,0.00310,-0.07520,1.02246,0.00000
856417898,-0.01958,1.00094,0.00600,-0.07520,1.00977,0.00293
856422740,-0.01943,1.00585,0.00797,-0.07520,1.01465,0.00488
856427576,-0.01877,0.99502,0.00301,-0.07422,1.00391,0.00000
856432413,-0.02167,0.99707,0.00703,-0.07715,1.00586,0.00391
856437254,-0.02460,0.99905,0.00517,-0.08008,1.00781,0.00195
856442097,-0.02181,0.99310,0.00212,-0.07715,1.00195,-0.00098
856446936,-0.02138,1.00687,0.00902,-0.07715,1.01563,0.00586
856451767,-0.02166,0.99800,0.00311,-0.07715,1.00684,0.00000
856456403,-0.01937,1.00873,0.00309,-0.07520,1.01758,0.00000
856461246,-0.01958,1.00093,0.00502,-0.07520,1.00977,0.00195
856466094,-0.02226,1.01171,0.00319,-0.07813,1.02051,0.00000
856470932,-0.02338,1.00688,0.00712,-0.07910,1.01563,0.00391
856475772,-0.02238,1.00688,0.00807,-0.07813,1.01563,0.00488
856480606,-0.02079,0.99407,0.00209,-0.07617,1.00293,-0.00098
856485454,-0.01971,0.99607,0.00794,-0.07520,1.00488,0.00488
856490296,-0.02362,0.99900,0.00220,-0.07910,1.00781,-0.00098
856494937,-0.01759,1.00091,0.00593,-0.07324,1.00977,0.00293
856499767,-0.02273,0.99419,0.01097,-0.07813,1.00293,0.00781
856504606,-0.01853,1.00288,0.00597,-0.07422,1.01172,0.00293
856509444,-0.01866,0.99893,0.00302,-0.07422,1.00781,0.00000
856514273,-0.02241,1.00589,0.00709,-0.07813,1.01465,0.00391
856519103,-0.02547,1.00393,0.00228,-0.08105,1.01270,-0.00098
856523944,-0.02559,0.99908,0.00618,-0.08105,1.00781,0.00293
856528784,-0.02163,0.99899,0.00410,-0.07715,1.00781,0.00098
856533619,-0.02740,1.00500,0.00822,-0.08301,1.01367,0.00488
856538259,-0.02260,0.99997,0.00217,-0.07813,1.00879,-0.00098
856543102,-0.02846,1.00303,0.00531,-0.08398,1.01172,0.00195
856547943,-0.02481,0.99126,0.00808,-0.08008,1.00000,0.00488
856552778,-0.02169,0.99704,0.00409,-0.07715,1.00586,0.00098
856557621,-0.02044,1.00583,0.00507,-0.07617,1.01465,0.00195
856562465,-0.02366,0.99709,0.00611,-0.07910,1.00586,0.00293
856567300,-0.02458,1.00002,0.00419,-0.08008,1.00879,0.00098
856572149,-0.02560,0.99813,0.00912,-0.08105,1.00684,0.00586
856576785,-0.02065,0.99896,0.00210,-0.07617,1.00781,-0.00098
856581619,-0.02467,0.99708,0.00320,-0.08008,1.00586,0.00000
856586452,-0.02355,1.00193,0.00123,-0.07910,1.01074,-0.00195
856591284,-0.01983,0.99215,0.00695,-0.07520,1.00098,0.00391
856596116,-0.02444,1.00491,0.00421,-0.08008,1.01367,0.00098
856600952,-0.02340,1.00593,0.00908,-0.07910,1.01465,0.00586
856605793,-0.02270,0.99517,0.01097,-0.07813,1.00391,0.00781
856610638,-0.02367,0.99708,0.00513,-0.07910,1.00586,0.00195
856615272,-0.02068,0.99705,0.00700,-0.07617,1.00586,0.00391
856620113,-0.02465,0.99711,0.00614,-0.08008,1.00586,0.00293
856624953,-0.01952,1.00289,0.00600,-0.07520,1.01172,0.00293
856629791,-0.02442,1.00587,0.00225,-0.08008,1.01465,-0.00098
856634627,-0.01872,0.99604,0.00693,-0.07422,1.00488,0.00391
856639460,-0.02152,1.00198,0.00900,-0.07715,1.01074,0.00586
856644299,-0.02257,1.00097,0.00413,-0.07813,1.00977,0.00098
856649139,-0.02255,1.00100,0.00707,-0.07813,1.00977,0.00391
856653985,-0.02533,1.00882,0.00229,-0.08105,1.01758,-0.00098
856658625,-0.02245,1.00489,0.00513,-0.07813,1.01367,0.00195
856663460,-0.02650,1.00203,0.00622,-0.08203,1.01074,0.00293
856668306,-0.01563,0.99992,0.00783,-0.07129,1.00879,0.00488
856673150,-0.01956,1.00189,0.00404,-0.07520,1.01074,0.00098
856678001,-0.01540,1.00775,0.00883,-0.07129,1.01660,0.00586
856682836,-0.01842,1.00678,0.00501,-0.07422,1.01563,0.00195
856687678,-0.02054,1.00287,0.00212,-0.07617,1.01172,-0.00098
856692518,-0.01343,1.00769,0.00583,-0.06934,1.01660,0.00293
856697148,-0.02352,1.00199,0.00711,-0.07910,1.01074,0.00391
856701970,-0.02066,0.99801,0.00504,-0.07617,1.00684,0.00195
856706791,-0.02362,0.99903,0.00416,-0.07910,1.00781,0.00098
856711612,-0.01657,1.00188,0.00689,-0.07227,1.01074,0.00391
856716433,-0.02283,0.99122,0.00704,-0.07813,1.00000,0.00391
856721265,-0.02252,1.00291,0.00316,-0.07813,1.01172,0.00000
856726106,-0.02140,1.00683,0.00510,-0.07715,1.01563,0.00195
856730952,-0.01855,1.00191,0.00695,-0.07422,1.01074,0.00391
856735794,-0.02447,1.00393,0.00421,-0.08008,1.01270,0.00098
856740432,-0.02444,1.00491,0.00421,-0.08008,1.01367,0.00098
856745274,-0.01949,1.00388,0.00699,-0.07520,1.01270,0.00391
856750122,-0.02627,1.00988,0.00821,-0.08203,1.01855,0.00488
856754959,-0.02756,1.00006,0.00331,-0.08301,1.00879,0.00000
856759800,-0.02359,0.99909,0.01004,-0.07910,1.00781,0.00684
856764639,-0.02060,0.99998,0.00603,-0.07617,1.00879,0.00293
856769474,-0.02172,0.99604,0.00213,-0.07715,1.00488,-0.00098
856774305,-0.01872,0.99604,0.00693,-0.07422,1.00488,0.00391
856778941,-0.02141,1.00682,0.00412,-0.07715,1.01563,0.00098
856783777,-0.02349,1.00297,0.00711,-0.07910,1.01172,0.00391
856788622,-0.02373,0.99511,0.00415,-0.07910,1.00391,0.00098
856793468,-0.01943,1.00677,0.00308,-0.07520,1.01563,0.00000
856798304,-0.01989,0.99017,0.00498,-0.07520,0.99902,0.00195
856803137,-0.02447,1.00393,0.00421,-0.08008,1.01270,0.00098
856807966,-0.02429,1.00982,0.00619,-0.08008,1.01855,0.00293
856812811,-0.02246,1.00488,0.00415,-0.07813,1.01367,0.00098
856817448,-0.02349,1.00296,0.00613,-0.07910,1.01172,0.00293
856822291,-0.01857,1.00188,0.00401,-0.07422,1.01074,0.00098
856827129,-0.02272,0.99605,0.00216,-0.07813,1.00488,-0.00098
856831969,-0.02248,1.00390,0.00414,-0.07813,1.01270,0.00098
856836810,-0.02241,1.00589,0.00709,-0.07813,1.01465,0.00391
856841654,-0.01853,1.00289,0.00695,-0.07422,1.01172,0.00391
856846495,-0.02050,1.00387,0.00408,-0.07617,1.01270,0.00098
856851327,-0.02256,1.00098,0.00511,-0.07813,1.00977,0.00195
856856168,-0.02030,1.00981,0.01096,-0.07617,1.01855,0.00781
856860796,-0.02431,1.00978,0.00227,-0.08008,1.01855,-0.00098
856865633,-0.02157,1.00096,0.00508,-0.07715,1.00977,0.00195
856870474,-0.02659,0.99908,0.00425,-0.08203,1.00781,0.00098
856875301,-0.02160,1.00090,-0.00080,-0.07715,1.00977,-0.00391
856880140,-0.01981,0.99309,0.00401,-0.07520,1.00195,0.00098
856884966,-0.02560,0.99906,0.00422,-0.08105,1.00781,0.00098
856889806,-0.02260,0.99997,0.00217,-0.07813,1.00879,-0.00098
856894639,-0.02253,1.00197,0.00610,-0.07813,1.01074,0.00293
856899263,-0.02462,0.99902,0.00223,-0.08008,1.00781,-0.00098
856904104,-0.01946,1.00579,0.00210,-0.07520,1.01465,-0.00098
856908947,-0.02263,0.99899,0.00217,-0.07813,1.00781,-0.00098
856913793,-0.01853,1.00288,0.00597,-0.07422,1.01172,0.00293
856918636,-0.02285,0.99119,0.00410,-0.07813,1.00000,0.00098
856923465,-0.02051,1.00293,0.00800,-0.07617,1.01172,0.00488
856928301,-0.02263,0.99809,0.00902,-0.07813,1.00684,0.00586
856933141,-0.02144,1.00583,0.00314,-0.07715,1.01465,0.00000
856937778,-0.02264,0.99805,0.00608,-0.07813,1.00684,0.00293
856942617,-0.02237,1.00781,0.00416,-0.07813,1.01660,0.00098
856947462,-0.02268,0.99704,0.00314,-0.07813,1.00586,0.00000
856952291,-0.01954,1.00286,0.00307,-0.07520,1.01172,0.00000
856957130,-0.02044,1.00582,0.00409,-0.07617,1.01465,0.00098
856961965,-0.02041,1.00774,0.00017,-0.07617,1.01660,-0.00293
856966808,-0.02234,1.00880,0.00514,-0.07813,1.01758,0.00195
856971642,-0.02458,1.00002,0.00419,-0.08008,1.00879,0.00098
856976467,-0.02156,1.00097,0.00606,-0.07715,1.00977,0.00293
856981109,-0.02443,1.00493,0.00617,-0.08008,1.01367,0.00293
856985949,-0.02252,1.00291,0.00316,-0.07813,1.01172,0.00000
856990787,-0.01548,1.00573,0.00295,-0.07129,1.01465,0.00000
856995617,-0.02433,1.00881,0.00324,-0.08008,1.01758,0.00000
857000448,-0.02230,1.00980,0.00710,-0.07813,1.01855,0.00391
857005339,-0.02339,1.00686,0.00516,-0.07910,1.01563,0.00195
857010185,-0.02660,0.99906,0.00327,-0.08203,1.00781,0.00000
857015015,-0.02171,0.99606,0.00409,-0.07715,1.00488,0.00098
857019656,-0.02135,1.00879,0.00511,-0.07715,1.01758,0.00195
857024489,-0.02064,0.99897,0.00308,-0.07617,1.00781,0.00000
857029322,-0.02142,1.00680,0.00216,-0.07715,1.01563,-0.00098
857034153,-0.02057,1.00095,0.00603,-0.07617,1.00977,0.00293
857038992,-0.01645,1.00580,0.00788,-0.07227,1.01465,0.00488
857043834,-0.02164,0.99896,0.00116,-0.07715,1.00781,-0.00195
857048671,-0.01972,0.99605,0.00598,-0.07520,1.00488,0.00293
857053507,-0.02445,1.00489,0.00225,-0.08008,1.01367,-0.00098
857058346,-0.02473,0.99511,0.00222,-0.08008,1.00391,-0.00098
857062982,-0.02444,1.00492,0.00519,-0.08008,1.01367,0.00195
857067827,-0.02539,1.00686,0.00229,-0.08105,1.01563,-0.00098
857072668,-0.02325,1.01175,0.00518,-0.07910,1.02051,0.00195
857077517,-0.02348,1.00392,0.00417,-0.07910,1.01270,0.00098
857082364,-0.02368,0.99705,0.00219,-0.07910,1.00586,-0.00098
857087199,-0.01740,1.00774,0.00498,-0.07324,1.01660,0.00195
857092043,-0.01744,1.00674,0.00302,-0.07324,1.01563,0.00000
857096881,-0.02548,1.00392,0.00130,-0.08105,1.01270,-0.00195
857101508,-0.02375,0.99414,0.00414,-0.07910,1.00293,0.00098
857106347,-0.02448,1.00299,0.00714,-0.08008,1.01172,0.00391
857111192,-0.02169,0.99704,0.00409,-0.07715,1.00586,0.00098
857116027,-0.02457,1.00005,0.00713,-0.08008,1.00879,0.00391
857120859,-0.01947,1.00484,0.00503,-0.07520,1.01367,0.00195
857125693,-0.02452,1.00198,0.00420,-0.08008,1.01074,0.00098
857130529,-0.02369,0.99611,0.00611,-0.07910,1.00488,0.00293
857135356,-0.02270,0.99610,0.00608,-0.07813,1.00488,0.00293
857139990,-0.02456,1.00099,0.00322,-0.08008,1.00977,0.00000
857144828,-0.02355,1.00100,0.00612,-0.07910,1.00977,0.00293
857149673,-0.02433,1.00881,0.00324,-0.08008,1.01758,0.00000
857154505,-0.01742,1.00679,0.00693,-0.07324,1.01563,0.00391
857159352,-0.02351,1.00293,0.00319,-0.07910,1.01172,0.00000
857164186,-0.02930,1.00889,0.00340,-0.08496,1.01758,0.00000
857169025,-0.02544,1.00492,0.00326,-0.08105,1.01367,0.00000
857173861,-0.02731,1.00795,0.00921,-0.08301,1.01660,0.00586
857178709,-0.02662,0.99719,0.01110,-0.08203,1.00586,0.00781
857183347,-0.02039,1.00777,0.00311,-0.07617,1.01660,0.00000
857188172,-0.02166,0.99709,0.00899,-0.07715,1.00586,0.00586
857193005,-0.01756,1.00282,0.00202,-0.07324,1.01172,-0.00098
857197851,-0.02049,1.00388,0.00506,-0.07617,1.01270,0.00195
857202695,-0.01572,0.99787,-0.00002,-0.07129,1.00684,-0.00293
857207539,-0.02446,1.00395,0.00617,-0.08008,1.01270,0.00293
857212381,-0.02160,0.99998,0.00508,-0.07715,1.00879,0.00195
857217212,-0.02067,0.99799,0.00308,-0.07617,1.00684,0.00000
857221840,-0.02156,1.00098,0.00704,-0.07715,1.00977,0.00391
857226678,-0.02454,1.00102,0.00616,-0.08008,1.00977,0.00293
857231517,-0.02245,1.00490,0.00611,-0.07813,1.01367,0.00293
857236349,-0.01952,1.00289,0.00600,-0.07520,1.01172,0.00293
857241184,-0.02052,1.00290,0.00506,-0.07617,1.01172,0.00195
857246025,-0.02040,1.00682,0.00605,-0.07617,1.01563,0.00293
857250875,-0.02335,1.00787,0.00811,-0.07910,1.01660,0.00488
857255712,-0.02439,1.00686,0.00324,-0.08008,1.01563,0.00000
857260344,-0.02353,1.00197,0.00515,-0.07910,1.01074,0.00195
857265187,-0.02329,1.00983,0.00811,-0.07910,1.01855,0.00488
857270034,-0.02172,0.99605,0.00311,-0.07715,1.00488,0.00000
857274869,-0.02452,1.00199,0.00518,-0.08008,1.01074,0.00195
857279702,-0.02535,1.00786,0.00425,-0.08105,1.01660,0.00098
857284548,-0.02247,1.00392,0.00610,-0.07813,1.01270,0.00293
857289380,-0.02162,0.99809,0.01095,-0.07715,1.00684,0.00781
857294211,-0.02240,1.00683,0.00415,-0.07813,1.01563,0.00098
857299054,-0.02247,1.00392,0.00610,-0.07813,1.01270,0.00293
857303694,-0.01747,1.00576,0.00301,-0.07324,1.01465,0.00000
857308539,-0.02160,0.99998,0.00508,-0.07715,1.00879,0.00195
857313377,-0.02245,1.00490,0.00611,-0.07813,1.01367,0.00293
857318223,-0.02266,0.99802,0.00314,-0.07813,1.00684,0.00000
857323068,-0.02559,0.99909,0.00716,-0.08105,1.00781,0.00391
857327913,-0.02358,1.00094,0.00025,-0.07910,1.00977,-0.00293
857332752,-0.02065,0.99804,0.00798,-0.07617,1.00684,0.00488
857337593,-0.02327,1.01078,0.00616,-0.07910,1.01953,0.00293
